id;text;feature;user;sentiment;create_at;source;geo;coordinates;hashtags;mentions
727908;cara eu to cantando rock me quando essas pessoas fazem barulho kkkkkk hashtag hashtag;;pillowbad;0;09/08/2016 02:17;iPhone;;;Voleibol Rio2016 ;
726392;olha a argentina passando vergonhaaa eu adorooo eu me amarro hashtag hashtag hashtag hashtag;;lelasilvaa;0;09/08/2016 02:14;Android;;;Voleibol bra Rio2016 Olimpiadas2016 ;
711817;rt tag_user fim de jogo: rússia (3x1) coreia do sul - 4º set: 25x14 hashtag hashtag;;natiziliofas;0;09/08/2016 01:26;Windows Phone;;;voleibol rio2016 ;Berrtu 
705137;rt tag_user galvão bueno neste momento hashtag hashtag url;;PatriciaMaximus;0;09/08/2016 00:39;Twitter Web Client;;;Rio2016 Futebol ;comentv 
697411;nadal e sua famosa arrumada na cueca passando neste momento. hashtag hashtag;;starmckagan;0;08/08/2016 23:43;Android;;;Tenis Rio2016 ;
689755;acompanhe a telma monteiro e o nuno saraiva na qualificação -57kg fem e -73kg masc, às 13:50, na sport tv1. hashtag hashtag;;SPORT_TV;0;08/08/2016 12:32;TweetDeck;;;rio2016 sporttv ;
688925;museu do amanhã!! hashtag hashtag hashtag hashtag hashtag hashtag url url;;guicmonteiro;0;08/08/2016 12:18;IFTTT;;;rio2016 riodejaneiro brasil boulevardolimpico instagood passeio ;
684024;que falta faz o scarpa nessa seleção... hashtag tag_user;;Luca__Rreis;0;08/08/2016 02:21;iPhone;;;Rio2016 ;FluminenseFC 
679252;chovem recordes! hashtag hashtag;;barbara_0702;0;08/08/2016 02:10;Android;;;Natacao Rio2016 ;
674366;zebra! o argentino del potro venceu o número 1 do mundo novak djokovic por 2x0 e eliminou o sérvio do torneio individual. hashtag hashtag;;FolhaPEesportes;0;08/08/2016 01:59;Twitter Web Client;;;Tenis Rio2016 ;
673999;frase rotineira na hashtag url;;ZeiroBolado;0;08/08/2016 01:58;Android;;;Rio2016 ;
669494;rt tag_user sobre esse jogo hashtag hashtag url;;gloriaalves854;0;08/08/2016 01:49;Android;;;Futebol Rio2016 ;_televisando 
667155;pra mim, o hashtag esse jogo de hoje. e pra você? hashtag hashtag hashtag url;;AnaCustodiio;0;08/08/2016 01:44;Android;;;BrasilGanha QuemSeAtreve Rio2016 Futebol ;
663616;alguém precisa avisar pro neymar que as olimpíadas já começaram hashtag;;eulucashenrique;0;08/08/2016 01:36;Twitter Web Client;;;Rio2016 ;
663541;até eu faria esse gol do gabriel jesus com o pé direito (sou canhota) hashtag;;analudica;0;08/08/2016 01:36;Android;;;Rio2016 ;
662314;efimova. hashtag url;;Jmohammed2;0;08/08/2016 01:33;Android;;;Rio2016 ;
658930;fechar isso logo hashtag hashtag hashtag;;Joaoluccasrj;0;08/08/2016 01:27;Android;;;BRA Tenis Rio2016 ;
657274;cadê o luan garcia nesse time??? hashtag hashtag hashtag;;jhonnataf;0;08/08/2016 01:23;Android;;;Rio2016 BRA FUTEBOL ;
656044;meu deus q situaçao o hashtag jogando so nos contrataque hashtag hashtag;;tonhao56339487;0;08/08/2016 01:20;Twitter Web Client;;;bra Rio2016 Futebol ;
645950;hashtag | hashtag hashtag x hashtag ?22:00h ?estádio nacional (mané garrincha) - df url;;jogo_bola;0;08/08/2016 00:48;Android;;;Futebol Rio2016 BRA IRQ ;
645251;rt tag_user é turista e tá acompanhando as olimpíadas no am? passe no stand da amazonastur e pegue nosso guia especial. hashtag https ;;emanuellebaires;0;08/08/2016 00:45;Android;;;Rio2016 ;govamazonas 
640262;é um festival de bandeiras do tag_user vi em todas as competições da hashtag;;AnaBotafogo;0;08/08/2016 00:20;iPhone;;;Rio2016 ;BotafogoOficial 
639634;chuso. hashtag;;closer2fine;0;08/08/2016 00:17;Twitter Web Client;;;Rio2016 ;
635657;eu e a tag_user url;;radcoolfeminist;0;08/08/2016 00:01;Android;;;;findingcecilia 
635020;neymar é palmeirense url;;jp1914_;0;07/08/2016 23:59;Android;;;;
627934;eu perto de minhas amiga eu sou flavia saraiva url;;bzchagas;0;07/08/2016 23:30;Twitter Web Client;;;;
622265;rt tag_user hahahaha daniele cortando o repórter da sport tv falando que ele só falou da queda dela e não disse da trave hahaha toma ? # ;;Barboreh;0;07/08/2016 23:00;Android;;;Rio2016 ;camirocha 
617795;ole correa hashtag tag_user hashtag hashtag hashtag url;;atmjavito22;0;07/08/2016 22:20;Android;;;AupaAtleti ARG JuegosOlimpicos Futbol ;AngelCorrea32 
612221;e eu apareci no telão duas vezes einnn hashtag hashtag;;_juliafranklin;0;07/08/2016 16:16;iPhone;;;RioOlympics2016 Rio2016 ;
607523;hashtag 2x1 hashtag começou o 4° set hashtag hashtag hashtag masculino hashtag;;EsporteTotal10;0;07/08/2016 15:54;Android;;;BRA MEX Rio2016 TimeBrasil Voleibol ET10naRio2016 ;
604678;dona do meu cu url;;EaseMyVibe;0;07/08/2016 15:44;Android;;;;
601863;não sei se presto atenção no jogo ou no eder hashtag;;qfeiothais;0;07/08/2016 15:31;iPhone;;;Rio2016 ;
597648;72km/h ?: vento forte causa danos em parque olímpico - url hashtag hashtag url;;UOLEsporte;0;07/08/2016 15:16;SocialFlow;;;UOLnaOlimpíada Rio2016 ;
596681;hashtag por enquanto nada vai dando certo. mas a hora que o jogo acertar ninguém segura o time do bernardinho. hashtag hashtag;;GabrielWirz;0;07/08/2016 15:11;iPhone;;;Voleibol BRA Rio2016 ;
595349;os meninos do vôlei jogando e já dá aquele negócio no coração, o masculino tá disputado demais hashtag;;yellowhore;0;07/08/2016 15:05;Android;;;Rio2016 ;
589029;começou!! bra x méx hashtag hashtag hashtag;;rapharoxie;0;07/08/2016 14:35;Android;;;Vôleimasculino Rio2016 Gibasaudades ;
586695;tag_user tem uma parente distante no judô a legentil da mauritânia hashtag;;dckreis;0;07/08/2016 14:17;iPhone;;;Rio2016 ;Fernanda_Gentil 
585617;olha essa arena do tênis. meu amigo... é gigante demais. vai ter pista de atletismo na lateral? hashtag;;Iv_souza22;0;07/08/2016 14:08;Twitter Web Client;;;Rio2016 ;
583927;kobrastreetart arrebentou no painel do hashtag hashtag @ porto maravilha - praça mauá url;;brunoleitebr;0;07/08/2016 13:51;Instagram;{'coordinates': [-22.89665, -43.18176], 'type': 'Point'};{'coordinates': [-43.18176, -22.89665], 'type': 'Point'};boulevardolímpico rio2016 ;
582758;"olá tag_user cadê os vídeos dos jogos da olimpíada nos ""moments""? hashtag";;IrmaoNoe;0;07/08/2016 13:40;Android;;;Rio2016 ;twitter 
579829;rt tag_user real time sp às 22h47: globo 23.7, sbt 10.6, band 3.8 e record 3.4. hashtag hashtag hashtag hashtag;;TVShow;0;07/08/2016 02:15;TweetDeck;;;Rio2016 Futebol BakeOFFBrasil RecordRio2016 ;TVShow 
579668;boletim ql olímpico – tênis dupla feminino. > url < hashtag hashtag hashtag url;;qlesportes;0;07/08/2016 02:14;Postcron App;;;QLOlímpico Rio2016 JogosOlimpicos ;
576311;2º tempo em andamento! hashtag 3-0 hashtag hashtag hashtag feminino;;jogo_bola;0;07/08/2016 02:01;Android;;;BRA SWE Rio2016 Futebol ;
565764;pênalte hashtag hashtag;;joaquim_bomfim;0;07/08/2016 01:43;Twitter Web Client;;;Futebol Rio2016 ;
558628;será que dá pra gente ganhar de 7x1 com as meninas em algum pra curar a ferida? hashtag;;taprintado;0;07/08/2016 01:26;iPhone;;;Rio2016 ;
551283;tem que ter umas 30 tv pra ver o hashtag;;nataliazanellaa;0;07/08/2016 01:08;Android;;;Rio2016 ;
548924;rt tag_user capoeira... hashtag hashtag hashtag hashtag hashtag url;;CapoeiraVibe;0;07/08/2016 01:00;Windows Phone;;;OpeningCeremony CerimoniaDeAbertura jeuxolympiques JuegosOlimpicos Rio2016 ;theroney 
548004;início da fila pra venezuela e servia o ginásio só vê quem tem visão além do alcance hashtag url;;emicosalum;0;07/08/2016 00:57;Instagram;{'coordinates': [-22.97363258, -43.39770451], 'type': 'Point'};{'coordinates': [-43.39770451, -22.97363258], 'type': 'Point'};rio2016 ;
527684;rt tag_user o tag_user diário já saiu! url contribuições de tag_user tag_user tag_user hashtag hashtag ;;EmVigilia;0;06/08/2016 22:11;Twitter Web Client;;;rio2016 openingceremony ;ALuizCosta ALuizCosta Indio_eh_nos spxindex atilioboron 
526754;rio 2016 - basquete masculino - eua x china hashtag hashtag;;RyanBarcelona11;0;06/08/2016 22:03;Android;;;Rio2016 Basquete ;
524912;rt tag_user vamos, néstor tag_user url;;CopeAlcoy;0;06/08/2016 21:50;iPhone;;;;Cristian21Alcoy CopeAlcoy 
523195;47 a 47. tempo! ? hashtag hashtag;;AlexandreGrego;0;06/08/2016 21:36;Android;;;Basquetebol Rio2016 ;
517245;hashtag - feminino - grupo b: nova zelândia 31 x 5 espanha hashtag hashtag;;RadioPaiquereAM;0;06/08/2016 20:58;Twitter Web Client;;;rugby7 paiquereRio2016 Rio2016 ;
501991;eu hoje assistindo as olimpíadas hashtag url;;me_guxta;0;06/08/2016 18:57;Windows Phone;;;Rio2016 ;
499076;imagina atirar assim nas inimigas hashtag hashtag;;lucascavalli_;0;06/08/2016 18:52;iPhone;;;Rio2016 tiroesportivo ;
496160;hashtag 1x0 hashtag 2º set. segue: brasil 19x18 camarões hashtag hashtag feminino hashtag;;EsporteTotal10;0;06/08/2016 18:45;Android;;;BRA CMR Rio2016 Voleibol ET10naRio2016 ;
492070;hashtag hashtag hashtag hashtag brasil!!!! url;;crisvs111;0;06/08/2016 18:35;Twitter Web Client;;;OpeningCeremony RioOlympics2016 Rio2016 RioOlympics ;
491302;hashtag | hashtag sarah menezes na repescagem agora! url;;olho_lance;0;06/08/2016 18:32;Twitter Web Client;;;Rio2016 Judo ;
490998;rt tag_user sarah menezes na repescagem!!! hashtag hashtag hashtag;;arislyfranco;0;06/08/2016 18:31;Twitter Web Client;;;Judo SomosTodosOlímpicos Rio2016 ;RedeGlobo 
482085;tag_user baixe nosso calendário e não perca nada do hashtag url;;SporTV;0;06/08/2016 18:02;Flowics Engage;;;Rio2016 ;Maarinaa__ 
475799;e a profecia linguística se cumpre url;;outrafeba;0;06/08/2016 17:34;Android;;;;
473146;rt tag_user já tem atleta nas piscinas do hashtag daqui a pouco tem joanna maranhão. hashtag url;;eltonlrodrigues;0;06/08/2016 17:22;iPhone;;;Rio2016 PEOlímpico ;portalne10 
473097;como ver a prova da natação sem pagar o ingresso, dentro do parque olímpico. . hashtag url;;kagabriel;0;06/08/2016 17:22;Instagram;;;rio2016 ;
472892;estou perdida com tanto esporte para acompanhar.. mas no momento estou priorizando a natação (e os magyas). hashtag;;giuliana_bastos;0;06/08/2016 17:21;Android;;;Rio2016 ;
469306;brasil* hashtag hashtag hashtag url;;kyliesfairy;0;06/08/2016 17:07;iPhone;;;Esgrima BRA Rio2016 ;
469082;brasileira vai empatar, buscou 4 pontos na esgrima hashtag;;Gregory_reis;0;06/08/2016 17:06;Windows;;;Rio2016 ;
465771;vagina olímpica hashtag url;;vrtambasco;0;06/08/2016 16:53;Android;;;Rio2016 ;
460818;rt tag_user eu saio da prova achando que fui bem // os amigos começam a comparar as respostas hashtag url;;GahC4ssiano;0;06/08/2016 16:32;Twitter Web Client;;;Rio2016 ;remoIupin 
449756;? tb já estou assim p acompanhar tds os jogos hashtag até 2017, please;;tamotvendo;0;06/08/2016 15:50;iPhone;;;Rio2016 ;
445672;felipe kitadai agora no hashtag valendo vaga na semifinal. hashtag;;rodrigocrs_;0;06/08/2016 15:41;Android;;;judo Rio2016 ;
440781;alisson e bruno passam por canadenses na estreia do vôlei de praia no hashtag url url;;dconline;0;06/08/2016 15:30;Hootsuite;;;Rio2016 ;
439218;rt tag_user fim do primeiro tempo por enquanto tudo empatado hashtag 0x0 hashtag hashtag hashtag;;jbisbackz;0;06/08/2016 15:26;Android;;;BRA RSA FUTEBOL Rio2016 ;SquadGrizi7 
428865;gente eu não to conseguindo decidir oque assistir scrr hashtag hashtag;;Cellecris_04;0;06/08/2016 15:01;Windows;;;Rio2016 JogosOlimpicos ;
420718;hashtag making of cerimônia de abertura rio 2016 - enigma cromático: url;;ptyxtreme;0;06/08/2016 14:38;twitterfeed;;;rio2016 ;
420223;que hora acaba o vôlei pra poder ver a hashtag hashtag hashtag;;ederfrsc;0;06/08/2016 14:36;Android;;;GinasticaArtistica Rio2016 RioOlympics2016 ;
416334;o que não é surpresa, se você reparar o esporte. ???? hashtag hashtag;;Wardz_de_souzA;0;06/08/2016 14:17;Tweet It! for Windows;;;SomosTodosOlímpicos Rio2016 ;
410438;rt tag_user hashtag | hashtag feminino fim de jogo! grupo a: hashtag 31 x 28 hashtag url;;CharlesLoura13;0;06/08/2016 14:03;Android;;;Rio2016 Handebol BRA NOR ;FutNaRedonda 
405889;de 5 à 8/8, vá de carona no ritmo hashtag visapool no uber e pague c/ visa riopool.oferecimento visa hashtag url;;VisaBR;0;06/08/2016 13:33;Twitter Web Client;;;Rio2016 PossoMais ;
399362;em sua 5ª olimpíada, tag_user disputa agora prova de ciclismo de estrada. hashtag hashtag url;;CBNDiario;0;06/08/2016 12:55;Twitter Web Client;;;Rio2016 CatarinensesOlímpicos ;MuriloFischerMF 
397089;"hashtag aplausos para refugiados e independientes; abucheos para temer. hashtag url url";;Factor_Mx;0;06/08/2016 12:44;IFTTT;;;Rio2016 JuegosOlimpicos ;
372602;"rt tag_user ""hino olímpico"", os katycats já pensam que é rise... hashtag hashtag";;ViniciusDourad;0;06/08/2016 03:00;Twitter Web Client;;;CerimôniaDeAbertura Rio2016 ;dudurh 
371334;rt tag_user quero rouge nas olimpíadas para humilhar as spice girls. hashtag hashtag hashtag hashtag;;srtalupinblack;0;06/08/2016 02:59;Mobile Web (M2);;;VoltaRouge OpeningCeremony CerimoniaDeAbertura Rio2016 ;umbruxovini 
353414;"como é bom ser brasileiro"" ??? hashtag hashtag";;Jayneoliveira05;0;06/08/2016 02:53;iPhone;;;CerimoniaDeAbertura Rio2016 ;
343638;que homem url;;brunojordan_;0;06/08/2016 02:50;Android;;;;
338533;saudades pelé.., mas gosto do guga hashtag hashtag;;JaqueRamos_;0;06/08/2016 02:48;Android;;;CerimoniaDeAbertura Rio2016 ;
337252;kkkkkkkkkkkkkkk não apaga manooo plss hashtag hashtag;;AFONSOPURPOSE;0;06/08/2016 02:47;TweetDeck;;;CerimoniaDeAbertura Rio2016 ;
337124;grande guga hashtag;;AldoGomes09;0;06/08/2016 02:47;Mobile Web (M2);;;Rio2016 ;
332519;rt tag_user só vem hashtag hashtag hashtag url;;darthfefa;0;06/08/2016 02:45;iPhone;;;CerimoniaDeAbertura OpeningCeremony Rio2016 ;falarafha 
332430;bota as bundas pra jogoooooo hashtag hashtag;;makemeyourmaria;0;06/08/2016 02:45;iPhone;;;CerimoniaDeAbertura Rio2016 ;
330576;quem aplaudiu não tem twitter! url;;thaRpinheiro;0;06/08/2016 01:24;Android;;;;
325134;portugal veste: uniforme do rbd hashtag;;pattybarreto;0;06/08/2016 01:21;TweetDeck;;;Rio2016 ;
324562;portugal de calça jeans hashtag hashtag;;vaidesmaiar;0;06/08/2016 01:20;iPad;;;Rio2016 CerimoniaDeAbertura ;
319824;rt tag_user vem aqui, lucão!! vamos pensar no nosso futuro e na nossa família. hashtag hashtag;;owanabia;0;06/08/2016 01:17;Android;;;CerimoniaDeAbertura Rio2016 ;olivis_ 
314224;esses caras da noruega, nova zelândia ?? hashtag hashtag hashtag;;aryelccapelo;0;06/08/2016 01:14;Android;;;Olympics2016 OpeningCeremony Rio2016 ;
311795;"tag_user harrison barnes tirou uma foto com o público no maracanã! hashtag hashtag hashtag url"" cacacaraio";;_tororocha;0;06/08/2016 01:12;Android;{'coordinates': [-19.7825241, -43.9827245], 'type': 'Point'};{'coordinates': [-43.9827245, -19.7825241], 'type': 'Point'};USA basketball Rio2016 ;NBAdotBR 
302918;aceita que dói menos url;;thekeatingfive_;0;06/08/2016 01:07;iPhone;;;;
295097;lição de geografia estes hashtag ! hashtag;;_DinarteAbreu;0;06/08/2016 01:03;Android;;;JogosOlimpicos Rio2016 ;
293867;delegação de madagascar chegando hashtag hashtag url;;angelo2vilar;0;06/08/2016 01:02;Twitter Web Client;;;Rio2016 CerimoniaDeAbertura ;
288393;esperando a delegação do brasil entrar hashtag hashtag url;;laystuita;0;06/08/2016 00:58;iPhone;;;CerimoniaDeAbertura Rio2016 ;
286816;rt tag_user perdi a conta dos crushs! ? hashtag hashtag;;kellyPonny;0;06/08/2016 00:57;iPad;;;CerimoniaDeAbertura Rio2016 ;_CarlaCunha 
284876;rt tag_user glorinha vendo a jamaica entrar hashtag hashtag url;;vb_pacheco;0;06/08/2016 00:56;Windows;;;CerimoniaDeAbertura Rio2016 ;nathxIia 
275429;mano, vou ver todos os jogos da coreia, china e japão hashtag hashtag hashtag;;pridejungkook;0;06/08/2016 00:50;Twitter Web Client;;;CerimoniaDeAbertura OpeningCeremony Rio2016 ;
274844;dilma da china hashtag hashtag url;;FutReality;0;06/08/2016 00:49;Android;;;CerimoniaDeAbertura Rio2016 ;
270249;olha a bandeira do esquenta aí gente url;;ohyeahmatos;0;06/08/2016 00:47;Android;;;;
268919;"mãe: ""até os guiné!"" hashtag hashtag hashtag";;amandapxd;0;06/08/2016 00:46;iPhone;;;guarapuavanosentenderão CerimoniaDeAbertura Rio2016 ;
267253;amanhã acaba os paises gente, confiem. hashtag hashtag;;vittifig;0;06/08/2016 00:45;Twitter Web Client;;;CerimoniaDeAbertura Rio2016 ;
258794;óia a don geraldaaa kkkkk hashtag hashtag;;AnicaFerrero;0;06/08/2016 00:39;Android;;;OpeningCeremony Rio2016 ;
255527;é uma procissão dos states? hashtag hashtag;;gidelzofontes;0;06/08/2016 00:36;iPhone;;;Rio2016 CerimoniaDeAbertura ;
254030;o futre não precisava do suporte para a bandeira. hashtag hashtag;;ManuelReis;0;06/08/2016 00:35;TweetDeck;;;ÉTruque Rio2016 ;
244969;rt tag_user a pergunta mundial do dia: cadê ivete??? hashtag hashtag url;;oursangalo;0;06/08/2016 00:30;Android;;;Rio2016 CerimoniaDeAbertura ;gabrielbispo_52 
242222;me chamaaaa url;;caioflaviof;0;06/08/2016 00:28;Android;;;;
241140;egito??? cadê ramsés hashtag hashtag hashtag;;GuguSantos14;0;06/08/2016 00:27;Android;;;Rio2016 CerimoniaDeAbertura RecordRio2016 ;
238032;e, finalmente, quem vai acender a pira olímpica, hein? ?? hashtag hashtag hashtag hashtag;;CidadeOlimpica;0;06/08/2016 00:25;TweetDeck;;;Mistério Rio2016 CerimoniaDeAbertura CidadeOlimpica ;
237819;quantos países têm no mundo plmdds? hashtag hashtag hashtag;;ciihv;0;06/08/2016 00:25;Android;;;CerimoniaDeAbertura OpeningCeremony Rio2016 ;
232981;rt tag_user eu agora hashtag hashtag url;;AndrezinAlmeida;0;06/08/2016 00:23;Twitter Web Client;;;CerimoniaDeAbertura Rio2016 ;JuIioFernandes 
230420;vamos debater isso? rs hashtag hashtag url;;SigaRangel;0;06/08/2016 00:21;TweetDeck;;;CerimoniaDeAbertura Rio2016 ;
227137;cadê o pablo escobar hashtag hashtag;;brunonunez17;0;06/08/2016 00:20;iPhone;;;col rio2016 ;
223455;os atletas acataram a sugestão. lindo url;;mfatimabranco;0;06/08/2016 00:18;iPhone;;;;
220427;ainda tem duas horas de cerimônia....chesuuusss hashtag;;mandafss;0;06/08/2016 00:16;Twitter Web Client;;;Rio2016 ;
204512;acho que a glória pires deveria comentar essa olimpiadas, só acho! hashtag hashtag;;HenriqueGadelha;0;06/08/2016 00:09;Android;;;olimpiadasbrasil2016 Rio2016 ;
203618;safadao vai cantar qual música em gente ? hashtag hashtag;;marconeAF;0;06/08/2016 00:08;iPhone;;;CerimoniaDeAbertura Rio2016 ;
198586;porque o cara do how meet your mother tá carregando a bandeira de belarius?? hashtag hashtag;;euninad;0;06/08/2016 00:06;Twitter Web Client;;;Legendary Rio2016 ;
197568;tem país que eu nem sabia que existia hashtag hashtag;;panemgossip_;0;06/08/2016 00:05;iPhone;;;cerimôniadeabertura Rio2016 ;
197445;rt tag_user enquanto um vídeo fala sobre o aquecimento global, a narração de repente muda para a atriz fernanda montenegro... hashtag ;;advclaudiodias;0;06/08/2016 00:05;iPhone;;;Rio2016 OFLUnosJogos ;O_Fluminense 
195246;como assim a rihanna não é a porta bandeira de barbados? hashtag hashtag hashtag;;leandrocm;0;06/08/2016 00:04;iPhone;;;CerimoniaDeAbertura OpeningCeremony Rio2016 ;
171018;eu assistindo hashtag hashtag hashtag url;;cleitonr5;0;05/08/2016 23:52;iPhone;;;CerimoniaDeAbertura Rio2016 OpeningCeremony ;
168558;entrada da grécia hashtag hashtag;;invejosaney;0;05/08/2016 23:51;Android;;;CerimoniaDeAbertura Rio2016 ;
168427;"rt tag_user ""cada atleta vai plantar uma semente para fazer uma floresta dos atletas"" hashtag hashtag url ";;worldstoesel;0;05/08/2016 23:51;Android;;;CerimoniaDeAbertura Rio2016 ;racheIgrren 
167534;que venham os atletas hashtag hashtag hashtag e hashtag;;gilbertooll;0;05/08/2016 23:51;Twitter Web Client;;;CerimôniaDeAbertura Rio2016 JogosOlímpicos ForaTemer ;
156508;cadê mamonas? hashtag hashtag;;WelterGiovanna;0;05/08/2016 23:46;Android;;;Cerimôniadeabertura Rio2016 ;
142732;"mas ""consertaram"" com jorge ben hashtag";;WonderGibs;0;05/08/2016 23:41;iPhone;;;Rio2016 ;
140807;"em fevereiro tem carnaval"" kd o carnaval agora?????? hashtag";;jean_edu;0;05/08/2016 23:40;Windows Phone;;;Rio2016 ;
140024;treme-treme: também conhecido como a dança dos cruzeirenses. hashtag hashtag;;Felipe_Linhares;0;05/08/2016 23:40;iPhone;;;CerimoniaDeAbertura Rio2016 ;
136375;.tag_user alguns amigos fizeram uma pausa no treinamento esta tarde para me receber no hashtag ?? go hashtag url;;USAemPortugues;0;05/08/2016 23:38;Twitter Web Client;;;Rio2016 TeamUSA ;JohnKerry 
133242;cadê a anitta hashtag hashtag;;alinaribeiroo;0;05/08/2016 23:37;iPhone;;;CerimoniaDeAbertura Rio2016 ;
130887;primeira crítica no meu monitoramento url;;MarinhoJulio;0;05/08/2016 23:36;iPhone;;;;
128099;rt tag_user marcelo d2 com certeza perguntando pra glória maria se ela trouxe uma erva da jamaica hashtag hashtag;;ylarilarie;0;05/08/2016 23:35;Android;;;Rio2016 CerimoniadeAbertura ;comentv 
126495;gisele ? elza ? z.pagodinho e d2?hashtag hashtag #;;Eu_BrunoB;0;05/08/2016 23:34;iPhone;;;CerimoniaDeAbertura Rio2016 ;
125026;faltou safadao hashtag hashtag;;larymeelo;0;05/08/2016 23:34;iPhone;;;CerimoniaDeAbertura Rio2016 ;
120201;um live é um live hashtag;;cfcoldplay;0;05/08/2016 23:32;Android;;;Rio2016 ;
117668;garota de ipanema!!! ?????? tag_user hashtag hashtag hashtag;;Jr__Marques;0;05/08/2016 23:31;iPad;;;JogosOlimpicos Rio2016 CerimoniaDeAbertura ;giseleofficial 
114793;o 14-bis decola e meus pelos acompanham!!?????? hashtag hashtag url;;alisson_nasc_;0;05/08/2016 23:30;Android;;;Rio2016 CerimoniaDeAbertura ;
107286;puta que pariu!!!! hashtag hashtag;;pequenasilsil;0;05/08/2016 23:27;iPad;;;CerimoniaDeAbertura Rio2016 ;
104848;hei! vão montar o 14 bis ali, na hora? ? hashtag hashtag;;MarcioHuser;0;05/08/2016 23:26;Android;;;OpeningCeremony Rio2016 ;
96121;por que as aulas de história na escola e na faculdade não são assim? hashtag hashtag;;jesianewanziler;0;05/08/2016 23:21;Android;;;CerimoniaDeAbertura Rio2016 ;
94600;vem chegando a montagem do stand center hashtag;;marcusveneroso;0;05/08/2016 23:20;Twitter Web Client;;;Rio2016 ;
89971;coi rainha fifa nadinha hashtag hashtag hashtag;;hiagorelias;0;05/08/2016 23:18;iPhone;;;Rio2016 CerimoniaDeAbertura OpeningCeremony ;
89304;pra que aula de história se eu posso ver a abertura das olimpíadas hashtag hashtag;;_Silvaneto;0;05/08/2016 23:17;Android;;;CerimoniaDeAbertura Rio2016 ;
84266;caraio agora tá chegando os viking lembro dessa aula hashtag;;wpaneque;0;05/08/2016 23:15;TweetDeck;;;Rio2016 ;
81743;rt elpais_brasil: ao vivo | começa a hashtag do hashtag acompanhe com o el país brasil. url;;adam_ignatev;0;05/08/2016 23:14;IFTTT;;;CerimoniaDeAbertura Rio2016 ;
73071;vai abrir o mar vermelho, segura. hashtag url;;AlisonTheodoro;0;05/08/2016 23:09;iPhone;;;Rio2016 ;
71901;por que não colocaram a vanusa para cantar o hino do brasil? hashtag;;viniciusmneves;0;05/08/2016 23:09;iPhone;;;Rio2016 ;
67953;paulinho da viola ?? hashtag;;biadempeo;0;05/08/2016 23:07;iPhone;;;Rio2016 ;
61078;começando hashtag;;naciparaamarteX;0;05/08/2016 23:02;iPhone;;;Rio2016 ;
58765;quanta gente senhor hashtag hashtag;;wildestts;0;05/08/2016 23:00;Twitter Web Client;;;Rio2016 CerimoniaDeAbertura ;
51719;? a hashtag (20h) tem transmissão globo, band, record, espn, foxsports, foxsports2, bandsports, recordnews e sportv hashtag;;resenhaolimpica;0;05/08/2016 22:47;Twitter Web Client;;;CerimoniaDeAbertura Rio2016 ;
48990;já tô emocionado. hashtag hashtag;;realitybapho;0;05/08/2016 22:41;Android;;;Rio2016 CerimoniaDeAbertura ;
35441;claudiaeivetenoencerramento haha ? url;;TwitteiroCL;0;05/08/2016 21:25;Android;;;;
15719;#NOME?;;MicheleAbate86;0;05/08/2016 16:40;Android;;;Rio2016 giochiolimpici RaiRio2016 olympicgames ;
15507;conta pra gente: como você vai acompanhar a hashtag da hashtag hashtag jesus está voltando!!!!!!!!!!!!!!!!!!!!!!!!;;kauan_taraciuk;0;05/08/2016 16:37;Twitter Web Client;;;CerimôniadeAbertura Rio2016 SextaDetremuraSdv ;
11464;não somos a maior potência desportiva nacional url;;luismiguelscp;0;05/08/2016 15:46;Android;;;;
6955;tag_user tag_user já começou a hashtag a olimpíada do povo ? url;;W46N40;0;05/08/2016 14:49;Twitter Web Client;;;Rio2016 ;r0cc0 8th_floor 
4101;hashtag ganhe seguidores no twitter,instagram acesso /umrei.com hashtag 612;;johnneto1980;0;05/08/2016 14:10;Umrei - Ferramenta Social;;;Rio2016 umRei ;
2640477;- vamos colocar uma onça rara ao lado da tocha olímpica? - mas se avançar em alguém? - acorrentada, né - ah sim! vamos! hashtag;;;0;;;;;;
2640478;"tag_user morte de onça após cerimônia da tocha repercute até no oriente médio url url"" hashtag";;;0;;;;;;
2640480;"atenção"" fique atento as recomendações da rio 2016 hashtag hashtag hashtag hashtag url";;;0;;;;;;
2640482;"descansa. o homem já se fez o escuro cego raivoso animal que pretendias."" (h.h.) url hashtag url";;;0;;;;;;
2640483;"dilmãe"" como sempre falando para os seus filhos: ""tudo vai dar certo, não se preocupe!"" hashtag hashtag url";;;0;;;;;;
2640488;"rio não é londres"" url";;;0;;;;;;
2640490;"hashtag ""hashtag hashtag conferma, niente rio per atletica russia hashtag url";;;0;;;;;;
2640491;hashtag hashtag convocato per hashtag url;;;0;;;;;;
2640492;hashtag hashtag aberto processo seletivo de voluntários para as olimpíadas. edital e inscrição url;;;0;;;;;;
2640494;hashtag vai descobrir que nosso açaí é melhor que aquele troço entupido de xarope de guaraná do hashtag;;;0;;;;;;
2640495;hashtag tradicional nos eua, não foi inventado por norte-americano. sabia?: url hashtag url;;;0;;;;;;
2640497;hashtag qualificatória mundial: brasil sai de baku, no azerbaijão, sem novas vagas para o hashtag no boxe olímpico. url;;;0;;;;;;
2640498;"hashtag apesar da crise, lula defende hashtag e pede: ""não escondam os pobres"": url url";;;0;;;;;;
